M3HX,20210930,232,232,232,232,558600
M3HY,20210930,0.01,0.01,0.01,0.01,6300
M3HZ,20210930,103,103,103,103,264200
M3LA,20210930,20,20,20,20,19600
M3LB,20210930,1,1,1,1,2800
M3LC,20210930,148,148,148,148,194300
M3LE,20210930,270,270,270,270,216600
M3LF,20210930,0.01,0.01,0.01,0.01,5800
M3LG,20210930,123,123,123,123,100200
M3LH,20210930,266,266,266,266,429500
M3LI,20210930,15,15,15,15,7300
M3LJ,20210930,2,2,2,2,2800
M3LK,20210930,11,11,11,11,7400
M3LL,20210930,218,218,218,218,345300
M3LM,20210930,6,6,6,6,3200
M3LN,20210930,168,168,168,168,209400
M3LO,20210930,17,17,17,17,10000
M3LP,20210930,65,65,65,65,49600
M3LQ,20210930,296,296,296,296,329600
M3LR,20210930,3,3,3,3,2900
M3LS,20210930,10,10,10,10,6300
M3LT,20210930,0.01,0.01,0.01,0.01,2200
M3LU,20210930,74,74,74,74,343400
M3LV,20210930,410,410,410,410,431400
M3LW,20210930,3,3,3,3,2600
M3LX,20210930,484,484,484,484,558600
M3LY,20210930,14,14,14,14,6300
M3LZ,20210930,238,238,238,238,264200
M5DA,20210930,-29,-29,-29,-29,19600
M5DB,20210930,-13,-13,-13,-13,2800
M5DC,20210930,-434,-434,-434,-434,194300
M5DE,20210930,-1090,-1090,-1090,-1090,216600
M5DF,20210930,-12,-12,-12,-12,5800
M5DG,20210930,-405,-405,-405,-405,100200
M5DH,20210930,-838,-838,-838,-838,429500
M5DI,20210930,-57,-57,-57,-57,7300
M5DJ,20210930,-8,-8,-8,-8,2800
M5DK,20210930,-41,-41,-41,-41,7400
M5DL,20210930,-402,-402,-402,-402,345300
M5DM,20210930,-10,-10,-10,-10,3200
M5DN,20210930,-485,-485,-485,-485,209400
M5DO,20210930,-47,-47,-47,-47,10000
M5DP,20210930,-236,-236,-236,-236,49600
M5DQ,20210930,-726,-726,-726,-726,329600
M5DR,20210930,-10,-10,-10,-10,2900
M5DS,20210930,-23,-23,-23,-23,6300
M5DT,20210930,1,1,1,1,2200
M5DU,20210930,-109,-109,-109,-109,343400
M5DV,20210930,-1131,-1131,-1131,-1131,431400
M5DW,20210930,-10,-10,-10,-10,2600
M5DX,20210930,-1240,-1240,-1240,-1240,558600
M5DY,20210930,-51,-51,-51,-51,6300
M5DZ,20210930,-754,-754,-754,-754,264200
M5HA,20210930,30,30,30,30,19600
M5HB,20210930,2,2,2,2,2800
M5HC,20210930,303,303,303,303,194300
M5HE,20210930,215,215,215,215,216600
M5HF,20210930,10,10,10,10,5800
M5HG,20210930,98,98,98,98,100200
M5HH,20210930,557,557,557,557,429500
M5HI,20210930,3,3,3,3,7300
M5HJ,20210930,1,1,1,1,2800
M5HK,20210930,6,6,6,6,7400
M5HL,20210930,386,386,386,386,345300
M5HM,20210930,2,2,2,2,3200
M5HN,20210930,371,371,371,371,209400
M5HO,20210930,9,9,9,9,10000
M5HP,20210930,42,42,42,42,49600
M5HQ,20210930,542,542,542,542,329600
M5HR,20210930,1,1,1,1,2900
M5HS,20210930,10,10,10,10,6300
M5HT,20210930,2,2,2,2,2200
M5HU,20210930,371,371,371,371,343400
M5HV,20210930,572,572,572,572,431400
M5HW,20210930,6,6,6,6,2600
M5HX,20210930,943,943,943,943,558600
M5HY,20210930,0.01,0.01,0.01,0.01,6300
M5HZ,20210930,366,366,366,366,264200
M5LA,20210930,59,59,59,59,19600
M5LB,20210930,15,15,15,15,2800
M5LC,20210930,737,737,737,737,194300
M5LE,20210930,1305,1305,1305,1305,216600
M5LF,20210930,22,22,22,22,5800
M5LG,20210930,503,503,503,503,100200
M5LH,20210930,1395,1395,1395,1395,429500
M5LI,20210930,60,60,60,60,7300
M5LJ,20210930,9,9,9,9,2800
M5LK,20210930,47,47,47,47,7400
M5LL,20210930,788,788,788,788,345300
M5LM,20210930,12,12,12,12,3200
M5LN,20210930,856,856,856,856,209400
M5LO,20210930,56,56,56,56,10000
M5LP,20210930,278,278,278,278,49600
M5LQ,20210930,1268,1268,1268,1268,329600
M5LR,20210930,11,11,11,11,2900
M5LS,20210930,33,33,33,33,6300
M5LT,20210930,1,1,1,1,2200
M5LU,20210930,480,480,480,480,343400
M5LV,20210930,1703,1703,1703,1703,431400
M5LW,20210930,16,16,16,16,2600
M5LX,20210930,2183,2183,2183,2183,558600
M5LY,20210930,51,51,51,51,6300
M5LZ,20210930,1120,1120,1120,1120,264200
M6DA,20210930,-7,-7,-7,-7,19600
M6DB,20210930,-1,-1,-1,-1,2800
M6DC,20210930,-71,-71,-71,-71,194300
M6DE,20210930,-43,-43,-43,-43,216600
M6DF,20210930,2,2,2,2,5800
M6DG,20210930,-52,-52,-52,-52,100200
M6DH,20210930,-72,-72,-72,-72,429500
M6DI,20210930,-8,-8,-8,-8,7300
M6DJ,20210930,-1,-1,-1,-1,2800
M6DK,20210930,-2,-2,-2,-2,7400
M6DL,20210930,-148,-148,-148,-148,345300
M6DM,20210930,-2,-2,-2,-2,3200
M6DN,20210930,-61,-61,-61,-61,209400
M6DO,20210930,-2,-2,-2,-2,10000
M6DP,20210930,-22,-22,-22,-22,49600
M6DQ,20210930,-152,-152,-152,-152,329600
M6DR,20210930,0.01,0.01,0.01,0.01,2900
M6DS,20210930,-2,-2,-2,-2,6300
M6DT,20210930,1,1,1,1,2200
M6DU,20210930,-21,-21,-21,-21,343400
M6DV,20210930,-199,-199,-199,-199,431400
M6DW,20210930,0.01,0.01,0.01,0.01,2600
M6DX,20210930,-220,-220,-220,-220,558600
M6DY,20210930,-8,-8,-8,-8,6300
M6DZ,20210930,-99,-99,-99,-99,264200
M6HA,20210930,4,4,4,4,19600
M6HB,20210930,0.01,0.01,0.01,0.01,2800
M6HC,20210930,39,39,39,39,194300
M6HE,20210930,22,22,22,22,216600
M6HF,20210930,2,2,2,2,5800
M6HG,20210930,18,18,18,18,100200
M6HH,20210930,86,86,86,86,429500
M6HI,20210930,0.01,0.01,0.01,0.01,7300
M6HJ,20210930,0.01,0.01,0.01,0.01,2800
M6HK,20210930,0.01,0.01,0.01,0.01,7400
M6HL,20210930,26,26,26,26,345300
M6HM,20210930,0.01,0.01,0.01,0.01,3200
M6HN,20210930,47,47,47,47,209400
M6HO,20210930,2,2,2,2,10000
M6HP,20210930,6,6,6,6,49600
M6HQ,20210930,61,61,61,61,329600
M6HR,20210930,0.01,0.01,0.01,0.01,2900
M6HS,20210930,1,1,1,1,6300
M6HT,20210930,1,1,1,1,2200
M6HU,20210930,29,29,29,29,343400
M6HV,20210930,83,83,83,83,431400
M6HW,20210930,3,3,3,3,2600
M6HX,20210930,112,112,112,112,558600
M6HY,20210930,0.01,0.01,0.01,0.01,6300
M6HZ,20210930,54,54,54,54,264200
M6LA,20210930,11,11,11,11,19600
M6LB,20210930,1,1,1,1,2800
M6LC,20210930,110,110,110,110,194300
M6LE,20210930,65,65,65,65,216600
M6LF,20210930,0.01,0.01,0.01,0.01,5800
M6LG,20210930,70,70,70,70,100200
M6LH,20210930,158,158,158,158,429500
M6LI,20210930,8,8,8,8,7300
M6LJ,20210930,1,1,1,1,2800
M6LK,20210930,2,2,2,2,7400
M6LL,20210930,174,174,174,174,345300
M6LM,20210930,2,2,2,2,3200
M6LN,20210930,108,108,108,108,209400
M6LO,20210930,4,4,4,4,10000
M6LP,20210930,28,28,28,28,49600
M6LQ,20210930,213,213,213,213,329600
M6LR,20210930,0.01,0.01,0.01,0.01,2900
M6LS,20210930,3,3,3,3,6300
M6LT,20210930,0.01,0.01,0.01,0.01,2200
M6LU,20210930,50,50,50,50,343400
M6LV,20210930,282,282,282,282,431400
M6LW,20210930,3,3,3,3,2600
M6LX,20210930,332,332,332,332,558600
M6LY,20210930,8,8,8,8,6300
M6LZ,20210930,153,153,153,153,264200
MADA,20210930,-2,-2,-2,-2,19600
MADB,20210930,0.01,0.01,0.01,0.01,2800
MADC,20210930,-16,-16,-16,-16,194300
MADE,20210930,-3,-3,-3,-3,216600
MADF,20210930,2,2,2,2,5800
MADG,20210930,-9,-9,-9,-9,100200
MADH,20210930,15,15,15,15,429500
MADI,20210930,-1,-1,-1,-1,7300
MADJ,20210930,0.01,0.01,0.01,0.01,2800
MADK,20210930,-1,-1,-1,-1,7400
MADL,20210930,-71,-71,-71,-71,345300
MADM,20210930,-2,-2,-2,-2,3200
MADN,20210930,7,7,7,7,209400
MADO,20210930,1,1,1,1,10000
MADP,20210930,0.01,0.01,0.01,0.01,49600
MADQ,20210930,-61,-61,-61,-61,329600
MADR,20210930,0.01,0.01,0.01,0.01,2900
MADS,20210930,1,1,1,1,6300
MADT,20210930,1,1,1,1,2200
MADU,20210930,-2,-2,-2,-2,343400
MADV,20210930,-54,-54,-54,-54,431400
MADW,20210930,1,1,1,1,2600
MADX,20210930,-56,-56,-56,-56,558600
MADY,20210930,0.01,0.01,0.01,0.01,6300
MADZ,20210930,-10,-10,-10,-10,264200
MAHA,20210930,3,3,3,3,19600
MAHB,20210930,0.01,0.01,0.01,0.01,2800
MAHC,20210930,34,34,34,34,194300
MAHE,20210930,14,14,14,14,216600
MAHF,20210930,2,2,2,2,5800
MAHG,20210930,11,11,11,11,100200
MAHH,20210930,63,63,63,63,429500
MAHI,20210930,0.01,0.01,0.01,0.01,7300
MAHJ,20210930,0.01,0.01,0.01,0.01,2800
MAHK,20210930,0.01,0.01,0.01,0.01,7400
MAHL,20210930,14,14,14,14,345300
MAHM,20210930,0.01,0.01,0.01,0.01,3200
MAHN,20210930,36,36,36,36,209400
MAHO,20210930,2,2,2,2,10000
MAHP,20210930,4,4,4,4,49600
MAHQ,20210930,38,38,38,38,329600
MAHR,20210930,0.01,0.01,0.01,0.01,2900
MAHS,20210930,1,1,1,1,6300
MAHT,20210930,1,1,1,1,2200
MAHU,20210930,18,18,18,18,343400
MAHV,20210930,59,59,59,59,431400
MAHW,20210930,1,1,1,1,2600
MAHX,20210930,77,77,77,77,558600
MAHY,20210930,0.01,0.01,0.01,0.01,6300
MAHZ,20210930,43,43,43,43,264200
MALA,20210930,5,5,5,5,19600
MALB,20210930,0.01,0.01,0.01,0.01,2800
MALC,20210930,50,50,50,50,194300
MALE,20210930,17,17,17,17,216600
MALF,20210930,0.01,0.01,0.01,0.01,5800
MALG,20210930,20,20,20,20,100200
MALH,20210930,48,48,48,48,429500
MALI,20210930,1,1,1,1,7300
MALJ,20210930,0.01,0.01,0.01,0.01,2800
MALK,20210930,1,1,1,1,7400
MALL,20210930,85,85,85,85,345300
MALM,20210930,2,2,2,2,3200
MALN,20210930,29,29,29,29,209400
MALO,20210930,1,1,1,1,10000
MALP,20210930,4,4,4,4,49600
MALQ,20210930,99,99,99,99,329600
MALR,20210930,0.01,0.01,0.01,0.01,2900
MALS,20210930,0.01,0.01,0.01,0.01,6300
MALT,20210930,0.01,0.01,0.01,0.01,2200
MALU,20210930,20,20,20,20,343400
MALV,20210930,113,113,113,113,431400
MALW,20210930,0.01,0.01,0.01,0.01,2600
MALX,20210930,133,133,133,133,558600
MALY,20210930,0.01,0.01,0.01,0.01,6300
MALZ,20210930,53,53,53,53,264200
MERV,20210930,76589.28,77755.65,76589.28,77363.64,0
MMFD,20210930,39.9,43.2,25.05,25.06,0
MMFI,20210930,44.03,44.84,38.93,38.95,0
MMOF,20210930,43.49,44.36,40.62,40.64,0
MMOH,20210930,42.09,43.11,38.41,38.48,0
MMTH,20210930,49.74,50.3,46.88,46.88,0
MMTW,20210930,43.39,44.24,35.25,35.26,0
MNFD,20210930,36.06,36.58,36.06,36.57,0
MNFI,20210930,42.14,42.31,42.09,42.31,0
MNOF,20210930,43.2,43.64,43.2,43.64,0
MNOH,20210930,41.32,41.71,41.32,41.71,0
MNTH,20210930,49.43,49.81,49.43,49.77,0
MNTW,20210930,39.95,40.35,39.95,40.35,0
MOFD,20210930,79,79,78.2,78.22,0
MOFI,20210930,49.03,49.1,48.65,48.71,0
MOOF,20210930,43.84,44.11,43.83,44.11,0
MOOH,20210930,42.66,42.91,42.65,42.91,0
MOTH,20210930,50.68,50.96,50.68,50.95,0
MOTW,20210930,46.36,46.46,46.21,46.26,0
MPFD,20210930,67.46,67.5,66.97,66.99,0
MPFI,20210930,55.9,55.9,55.72,55.83,0
MPOF,20210930,50.2,50.62,50.2,50.58,0
MPOH,20210930,48.83,49.27,48.83,49.27,0
MPTH,20210930,58.26,58.67,58.26,58.63,0
MPTW,20210930,68.36,68.36,67.57,67.61,0
MTFD,20210930,28.99,36.32,28.02,30.44,0
MTFI,20210930,37.36,37.92,35.2,36.98,0
MTOF,20210930,52.04,52.48,48.37,49.61,0
MTOH,20210930,45.16,45.16,40.8,41.4,0
MTTH,20210930,59.1,59.31,57.84,58.14,0
MTTW,20210930,33.45,35.06,30.52,31.2,0
MUFD,20210930,29.05,30.73,28.59,30.73,0
MUFI,20210930,39.29,39.66,38.83,39.29,0
MUOF,20210930,51.02,51.05,49.91,50.45,0
MUOH,20210930,45.25,45.25,44.32,44.34,0
MUTH,20210930,59.21,59.21,58.1,58.56,0
MUTW,20210930,32.77,34.55,32.77,34.55,0
MVFD,20210930,58.69,59.45,58.54,59.13,0
MVFI,20210930,48.97,49.16,48.49,48.69,0
MVOF,20210930,56.44,56.51,55.33,55.76,0
MVOH,20210930,51.4,51.4,50.53,50.53,0
MVTH,20210930,62.99,62.99,62.01,62.21,0
MVTW,20210930,40.93,42.3,40.93,41.78,0
MWFD,20210930,62.1,62.1,59.52,59.56,0
MWFI,20210930,51.78,51.78,49.92,50.15,0
MWOF,20210930,63.6,63.6,61.73,62.19,0
MWOH,20210930,57.03,57.06,55.78,56.17,0
MWTH,20210930,69.23,69.23,67.35,67.43,0
MWTW,20210930,63.97,64.31,61.96,62.19,0
MXX,20210930,51189.91,51409.4,50963.83,51385.55,0
MYDA,20210930,-4,-4,-4,-4,19600
MYDB,20210930,0.01,0.01,0.01,0.01,2800
MYDC,20210930,-43,-43,-43,-43,194300
MYDE,20210930,-14,-14,-14,-14,216600
MYDF,20210930,2,2,2,2,5800
MYDG,20210930,-22,-22,-22,-22,100200
MYDH,20210930,-22,-22,-22,-22,429500
MYDI,20210930,-1,-1,-1,-1,7300
MYDJ,20210930,-1,-1,-1,-1,2800
MYDK,20210930,-1,-1,-1,-1,7400
MYDL,20210930,-123,-123,-123,-123,345300
MYDM,20210930,-2,-2,-2,-2,3200
MYDN,20210930,-16,-16,-16,-16,209400
MYDO,20210930,1,1,1,1,10000
MYDP,20210930,-4,-4,-4,-4,49600
MYDQ,20210930,-125,-125,-125,-125,329600
MYDR,20210930,0.01,0.01,0.01,0.01,2900
MYDS,20210930,1,1,1,1,6300
MYDT,20210930,1,1,1,1,2200
MYDU,20210930,-16,-16,-16,-16,343400
MYDV,20210930,-129,-129,-129,-129,431400
MYDW,20210930,-1,-1,-1,-1,2600
MYDX,20210930,-145,-145,-145,-145,558600
MYDY,20210930,-1,-1,-1,-1,6300
MYDZ,20210930,-43,-43,-43,-43,264200
MYHA,20210930,3,3,3,3,19600
MYHB,20210930,0.01,0.01,0.01,0.01,2800
MYHC,20210930,35,35,35,35,194300
MYHE,20210930,19,19,19,19,216600
MYHF,20210930,2,2,2,2,5800
MYHG,20210930,12,12,12,12,100200
MYHH,20210930,66,66,66,66,429500
MYHI,20210930,0.01,0.01,0.01,0.01,7300
MYHJ,20210930,0.01,0.01,0.01,0.01,2800
MYHK,20210930,0.01,0.01,0.01,0.01,7400
MYHL,20210930,14,14,14,14,345300
MYHM,20210930,0.01,0.01,0.01,0.01,3200
MYHN,20210930,37,37,37,37,209400
MYHO,20210930,2,2,2,2,10000
MYHP,20210930,4,4,4,4,49600
MYHQ,20210930,40,40,40,40,329600
MYHR,20210930,0.01,0.01,0.01,0.01,2900
MYHS,20210930,1,1,1,1,6300
MYHT,20210930,1,1,1,1,2200
MYHU,20210930,19,19,19,19,343400
MYHV,20210930,61,61,61,61,431400
MYHW,20210930,1,1,1,1,2600
MYHX,20210930,80,80,80,80,558600
MYHY,20210930,0.01,0.01,0.01,0.01,6300
MYHZ,20210930,45,45,45,45,264200
MYLA,20210930,7,7,7,7,19600
MYLB,20210930,0.01,0.01,0.01,0.01,2800
MYLC,20210930,78,78,78,78,194300
MYLE,20210930,33,33,33,33,216600
MYLF,20210930,0.01,0.01,0.01,0.01,5800
MYLG,20210930,34,34,34,34,100200
MYLH,20210930,88,88,88,88,429500
MYLI,20210930,1,1,1,1,7300
MYLJ,20210930,1,1,1,1,2800
MYLK,20210930,1,1,1,1,7400
MYLL,20210930,137,137,137,137,345300
MYLM,20210930,2,2,2,2,3200
MYLN,20210930,53,53,53,53,209400
MYLO,20210930,1,1,1,1,10000
MYLP,20210930,8,8,8,8,49600
MYLQ,20210930,165,165,165,165,329600
MYLR,20210930,0.01,0.01,0.01,0.01,2900
MYLS,20210930,0.01,0.01,0.01,0.01,6300
MYLT,20210930,0.01,0.01,0.01,0.01,2200
MYLU,20210930,35,35,35,35,343400
MYLV,20210930,190,190,190,190,431400
MYLW,20210930,2,2,2,2,2600
MYLX,20210930,225,225,225,225,558600
MYLY,20210930,1,1,1,1,6300
MYLZ,20210930,88,88,88,88,264200
N1DA,20210930,-19,-19,-19,-19,59800
N1DB,20210930,-41,-41,-41,-41,39600
N1DC,20210930,-33,-33,-33,-33,10200
N1DD,20210930,-12,-12,-12,-12,3000
N1DE,20210930,-20,-20,-20,-20,6500
N1DF,20210930,-4,-4,-4,-4,2000
N1DG,20210930,-4,-4,-4,-4,1500
N1DH,20210930,-54,-54,-54,-54,23000
N1DI,20210930,-13,-13,-13,-13,6000
N1DJ,20210930,-40,-40,-40,-40,29900
N1DK,20210930,-108,-108,-108,-108,68600
N1DL,20210930,-72,-72,-72,-72,58000
N1DM,20210930,-23,-23,-23,-23,24400
N1DN,20210930,-203,-203,-203,-203,151000
N1DO,20210930,-148,-148,-148,-148,97800
N1DP,20210930,-223,-223,-223,-223,43900
N1DU,20210930,-242,-242,-242,-242,216200
N1DV,20210930,-88,-88,-88,-88,30700
N1HA,20210930,59,59,59,59,59800
N1HB,20210930,28,28,28,28,39600
N1HC,20210930,4,4,4,4,10200
N1HD,20210930,0.01,0.01,0.01,0.01,3000
N1HE,20210930,0.01,0.01,0.01,0.01,6500
N1HF,20210930,0.01,0.01,0.01,0.01,2000
N1HG,20210930,0.01,0.01,0.01,0.01,1500
N1HH,20210930,8,8,8,8,23000
N1HI,20210930,2,2,2,2,6000
N1HJ,20210930,12,12,12,12,29900
N1HK,20210930,40,40,40,40,68600
N1HL,20210930,38,38,38,38,58000
N1HM,20210930,16,16,16,16,24400
N1HN,20210930,94,94,94,94,151000
N1HO,20210930,61,61,61,61,97800
N1HP,20210930,11,11,11,11,43900
N1HU,20210930,173,173,173,173,216200
N1HV,20210930,5,5,5,5,30700
N1LA,20210930,78,78,78,78,59800
N1LB,20210930,69,69,69,69,39600
N1LC,20210930,37,37,37,37,10200
N1LD,20210930,12,12,12,12,3000
N1LE,20210930,20,20,20,20,6500
N1LF,20210930,4,4,4,4,2000
N1LG,20210930,4,4,4,4,1500
N1LH,20210930,62,62,62,62,23000
N1LI,20210930,15,15,15,15,6000
N1LJ,20210930,52,52,52,52,29900
N1LK,20210930,148,148,148,148,68600
N1LL,20210930,110,110,110,110,58000
N1LM,20210930,39,39,39,39,24400
N1LN,20210930,297,297,297,297,151000
N1LO,20210930,209,209,209,209,97800
N1LP,20210930,234,234,234,234,43900
N1LU,20210930,415,415,415,415,216200
N1LV,20210930,93,93,93,93,30700
N3DA,20210930,-9,-9,-9,-9,59800
N3DB,20210930,-19,-19,-19,-19,39600
N3DC,20210930,-12,-12,-12,-12,10200
N3DD,20210930,-7,-7,-7,-7,3000
N3DE,20210930,-13,-13,-13,-13,6500
N3DF,20210930,-4,-4,-4,-4,2000
N3DG,20210930,-2,-2,-2,-2,1500
N3DH,20210930,-19,-19,-19,-19,23000
N3DI,20210930,-5,-5,-5,-5,6000
N3DJ,20210930,-32,-32,-32,-32,29900
N3DK,20210930,-51,-51,-51,-51,68600
N3DL,20210930,-50,-50,-50,-50,58000
N3DM,20210930,-21,-21,-21,-21,24400
N3DN,20210930,-122,-122,-122,-122,151000
N3DO,20210930,-69,-69,-69,-69,97800
N3DP,20210930,-85,-85,-85,-85,43900
N3DU,20210930,-145,-145,-145,-145,216200
N3DV,20210930,-37,-37,-37,-37,30700
N3HA,20210930,34,34,34,34,59800
N3HB,20210930,19,19,19,19,39600
N3HC,20210930,3,3,3,3,10200
N3HD,20210930,0.01,0.01,0.01,0.01,3000
N3HE,20210930,0.01,0.01,0.01,0.01,6500
N3HF,20210930,0.01,0.01,0.01,0.01,2000
N3HG,20210930,0.01,0.01,0.01,0.01,1500
N3HH,20210930,7,7,7,7,23000
N3HI,20210930,2,2,2,2,6000
N3HJ,20210930,6,6,6,6,29900
N3HK,20210930,21,21,21,21,68600
N3HL,20210930,18,18,18,18,58000
N3HM,20210930,4,4,4,4,24400
N3HN,20210930,43,43,43,43,151000
N3HO,20210930,35,35,35,35,97800
N3HP,20210930,10,10,10,10,43900
N3HU,20210930,100,100,100,100,216200
N3HV,20210930,4,4,4,4,30700
N3LA,20210930,43,43,43,43,59800
N3LB,20210930,38,38,38,38,39600
N3LC,20210930,15,15,15,15,10200
N3LD,20210930,7,7,7,7,3000
N3LE,20210930,13,13,13,13,6500
N3LF,20210930,4,4,4,4,2000
N3LG,20210930,2,2,2,2,1500
N3LH,20210930,26,26,26,26,23000
N3LI,20210930,7,7,7,7,6000
N3LJ,20210930,38,38,38,38,29900
N3LK,20210930,72,72,72,72,68600
N3LL,20210930,68,68,68,68,58000
N3LM,20210930,25,25,25,25,24400
N3LN,20210930,165,165,165,165,151000
N3LO,20210930,104,104,104,104,97800
N3LP,20210930,95,95,95,95,43900
N3LU,20210930,245,245,245,245,216200
N3LV,20210930,41,41,41,41,30700
N5DA,20210930,-119,-119,-119,-119,59800
N5DB,20210930,-127,-127,-127,-127,39600
N5DC,20210930,-41,-41,-41,-41,10200
N5DD,20210930,-19,-19,-19,-19,3000
N5DE,20210930,-39,-39,-39,-39,6500
N5DF,20210930,-16,-16,-16,-16,2000
N5DG,20210930,-4,-4,-4,-4,1500
N5DH,20210930,-67,-67,-67,-67,23000
N5DI,20210930,-16,-16,-16,-16,6000
N5DJ,20210930,-53,-53,-53,-53,29900
N5DK,20210930,-150,-150,-150,-150,68600
N5DL,20210930,-95,-95,-95,-95,58000
N5DM,20210930,-43,-43,-43,-43,24400
N5DN,20210930,-288,-288,-288,-288,151000
N5DO,20210930,-282,-282,-282,-282,97800
N5DP,20210930,-253,-253,-253,-253,43900
N5DU,20210930,-367,-367,-367,-367,216200
N5DV,20210930,-148,-148,-148,-148,30700
N5HA,20210930,110,110,110,110,59800
N5HB,20210930,57,57,57,57,39600
N5HC,20210930,9,9,9,9,10200
N5HD,20210930,2,2,2,2,3000
N5HE,20210930,3,3,3,3,6500
N5HF,20210930,0.01,0.01,0.01,0.01,2000
N5HG,20210930,1,1,1,1,1500
N5HH,20210930,30,30,30,30,23000
N5HI,20210930,11,11,11,11,6000
N5HJ,20210930,55,55,55,55,29900
N5HK,20210930,120,120,120,120,68600
N5HL,20210930,114,114,114,114,58000
N5HM,20210930,55,55,55,55,24400
N5HN,20210930,289,289,289,289,151000
N5HO,20210930,131,131,131,131,97800
N5HP,20210930,37,37,37,37,43900
N5HU,20210930,379,379,379,379,216200
N5HV,20210930,27,27,27,27,30700
N5LA,20210930,229,229,229,229,59800
N5LB,20210930,184,184,184,184,39600
N5LC,20210930,50,50,50,50,10200
N5LD,20210930,21,21,21,21,3000
N5LE,20210930,42,42,42,42,6500
N5LF,20210930,16,16,16,16,2000
N5LG,20210930,5,5,5,5,1500
N5LH,20210930,97,97,97,97,23000
N5LI,20210930,27,27,27,27,6000
N5LJ,20210930,108,108,108,108,29900
N5LK,20210930,270,270,270,270,68600
N5LL,20210930,209,209,209,209,58000
N5LM,20210930,98,98,98,98,24400
N5LN,20210930,577,577,577,577,151000
N5LO,20210930,413,413,413,413,97800
N5LP,20210930,290,290,290,290,43900
N5LU,20210930,746,746,746,746,216200
N5LV,20210930,175,175,175,175,30700
N6DA,20210930,-12,-12,-12,-12,59800
N6DB,20210930,-19,-19,-19,-19,39600
N6DC,20210930,0.01,0.01,0.01,0.01,10200
N6DD,20210930,-2,-2,-2,-2,3000
N6DE,20210930,-5,-5,-5,-5,6500
N6DF,20210930,-2,-2,-2,-2,2000
N6DG,20210930,-1,-1,-1,-1,1500
N6DH,20210930,-4,-4,-4,-4,23000
N6DI,20210930,-3,-3,-3,-3,6000
N6DJ,20210930,-23,-23,-23,-23,29900
N6DK,20210930,-29,-29,-29,-29,68600
N6DL,20210930,-35,-35,-35,-35,58000
N6DM,20210930,-19,-19,-19,-19,24400
N6DN,20210930,-83,-83,-83,-83,151000
N6DO,20210930,-45,-45,-45,-45,97800
N6DP,20210930,-20,-20,-20,-20,43900
N6DU,20210930,-112,-112,-112,-112,216200
N6DV,20210930,-17,-17,-17,-17,30700
N6HA,20210930,19,19,19,19,59800
N6HB,20210930,10,10,10,10,39600
N6HC,20210930,3,3,3,3,10200
N6HD,20210930,0.01,0.01,0.01,0.01,3000
N6HE,20210930,0.01,0.01,0.01,0.01,6500
N6HF,20210930,0.01,0.01,0.01,0.01,2000
N6HG,20210930,0.01,0.01,0.01,0.01,1500
N6HH,20210930,6,6,6,6,23000
N6HI,20210930,1,1,1,1,6000
N6HJ,20210930,3,3,3,3,29900
N6HK,20210930,14,14,14,14,68600
N6HL,20210930,12,12,12,12,58000
N6HM,20210930,2,2,2,2,24400
N6HN,20210930,28,28,28,28,151000
N6HO,20210930,18,18,18,18,97800
N6HP,20210930,9,9,9,9,43900
N6HU,20210930,54,54,54,54,216200
N6HV,20210930,3,3,3,3,30700
N6LA,20210930,31,31,31,31,59800
N6LB,20210930,29,29,29,29,39600
N6LC,20210930,3,3,3,3,10200
N6LD,20210930,2,2,2,2,3000
N6LE,20210930,5,5,5,5,6500
N6LF,20210930,2,2,2,2,2000
N6LG,20210930,1,1,1,1,1500
N6LH,20210930,10,10,10,10,23000
N6LI,20210930,4,4,4,4,6000
N6LJ,20210930,26,26,26,26,29900
N6LK,20210930,43,43,43,43,68600
N6LL,20210930,47,47,47,47,58000
N6LM,20210930,21,21,21,21,24400
N6LN,20210930,111,111,111,111,151000
N6LO,20210930,63,63,63,63,97800
N6LP,20210930,29,29,29,29,43900
N6LU,20210930,166,166,166,166,216200
N6LV,20210930,20,20,20,20,30700
NADA,20210930,6,6,6,6,59800
NADB,20210930,-3,-3,-3,-3,39600
NADC,20210930,0.01,0.01,0.01,0.01,10200
NADD,20210930,0.01,0.01,0.01,0.01,3000
NADE,20210930,-1,-1,-1,-1,6500
NADF,20210930,-1,-1,-1,-1,2000
NADG,20210930,0.01,0.01,0.01,0.01,1500
NADH,20210930,4,4,4,4,23000
NADI,20210930,0.01,0.01,0.01,0.01,6000
NADJ,20210930,-13,-13,-13,-13,29900
NADK,20210930,-3,-3,-3,-3,68600
NADL,20210930,-12,-12,-12,-12,58000
NADM,20210930,-1,-1,-1,-1,24400
NADN,20210930,-16,-16,-16,-16,151000
NADO,20210930,-19,-19,-19,-19,97800
NADP,20210930,-9,-9,-9,-9,43900
NADU,20210930,-17,-17,-17,-17,216200
NADV,20210930,0.01,0.01,0.01,0.01,30700
NAHA,20210930,17,17,17,17,59800
NAHB,20210930,6,6,6,6,39600
NAHC,20210930,1,1,1,1,10200
NAHD,20210930,0.01,0.01,0.01,0.01,3000
NAHE,20210930,0.01,0.01,0.01,0.01,6500
NAHF,20210930,0.01,0.01,0.01,0.01,2000
NAHG,20210930,0.01,0.01,0.01,0.01,1500
NAHH,20210930,6,6,6,6,23000
